track_id,album_id,album_title,artist_id,artist_name,track_date_recorded,track_genres,track_interest,track_number,track_title,artist_nacionality,track_price
19130,1191,"Paul ""Wine"" Jones, T-Model Ford & Kenny Brown Live at WFMU on David Suisman's Show 2004",5135,"Paul ""Wine"" Jones",03/04/2004,Blues,2465,4,Pucker Up, Butter Cup,Indiano,1.39
19131,1191,"Paul ""Wine"" Jones, T-Model Ford & Kenny Brown Live at WFMU on David Suisman's Show 2004",5135,"Paul ""Wine"" Jones",03/04/2004,Blues,2280,5,Don't Laugh At Me,Americano,0.77
19132,1191,"Paul ""Wine"" Jones, T-Model Ford & Kenny Brown Live at WFMU on David Suisman's Show 2004",4299,T-Model Ford,03/04/2004,Blues,3431,6,I Love My Babe,Italiano,1.14
19133,1191,"Paul ""Wine"" Jones, T-Model Ford & Kenny Brown Live at WFMU on David Suisman's Show 2004",4299,T-Model Ford,03/04/2004,Blues,3234,7,Chicken Head Man,Italiano,1.15
19134,1191,"Paul ""Wine"" Jones, T-Model Ford & Kenny Brown Live at WFMU on David Suisman's Show 2004",4299,T-Model Ford,03/04/2004,Blues,3483,8,Wish I Was a Catfish,Canadiano,0.8
19135,1191,"Paul ""Wine"" Jones, T-Model Ford & Kenny Brown Live at WFMU on David Suisman's Show 2004",4299,T-Model Ford,03/04/2004,Blues,3452,9,Somebody Knockin',Canadiano,0.77
19137,1191,"Paul ""Wine"" Jones, T-Model Ford & Kenny Brown Live at WFMU on David Suisman's Show 2004",5135,"Paul ""Wine"" Jones",03/04/2004,Blues,4658,1,If You Love Me Like You Say,Japonês,0.89
19161,2971,Chicken and Cheese covers,5163,Alaskas,,Noise-Rock,1251,0,Chicken and Cheese 2 (Foot Village cover),Chinês,1.36
19163,2971,Chicken and Cheese covers,5159,Male Nudity,,Noise-Rock,847,0,Chicken and Cheese 2 (Foot Village cover),Indiano,1.22
19164,2971,Chicken and Cheese covers,5158,Navel Gazer,,Noise-Rock,875,0,Chicken and Cheese 2 (Foot Village cover),Americano,0.78
19165,2971,Chicken and Cheese covers,5157,No Babies,,Noise-Rock,1299,0,Chicken and Cheese 2 (Foot Village cover),Mexicano,1.04
19166,2971,Chicken and Cheese covers,5156,Poingly,,Noise-Rock,913,0,Chicken and Cheese 2 (Foot Village cover),Brasileiro,1.09
19167,2971,Chicken and Cheese covers,5155,Radio Shock,,Noise-Rock,1462,0,Chicken and Cheese 2 (Foot Village cover),Inglês,0.97
19168,2971,Chicken and Cheese covers,5154,The Press Fire!,,Noise-Rock,1178,0,Chicken and Cheese 2 (Foot Village cover),Canadiano,1.09
19169,2971,Chicken and Cheese covers,5153,What Have The Unborn Done For Us?,,Noise-Rock,794,0,Chicken and Cheese 2 (Foot Village cover),Francês,1.35
19170,2971,Chicken and Cheese covers,5152,Whitman,,Noise-Rock,6841,0,Chicken and Cheese 2 (Foot Village cover),Francês,0.71
19171,2971,Chicken and Cheese covers,5151,Zombience,,Noise-Rock,2765,0,Chicken and Cheese 2 (Foot Village cover),Australiano,0.89
19172,4342,Eric: The Falklands Follies,1263,Special Moments,,Rock Opera,1774,2,Ya Take Da Bus,Americano,0.92
19173,4342,Eric: The Falklands Follies,1263,Special Moments,,Rock Opera,966,10,All Aboard (Tribute to Brian Wilson),Japonês,1.08
19174,4342,Eric: The Falklands Follies,1263,Special Moments,,Rock Opera,1954,4,Funeral Procession,Português,0.72
19175,4342,Eric: The Falklands Follies,1263,Special Moments,,Rock Opera,1854,13,Funky Falklands,Brasileiro,1.25
19176,4342,Eric: The Falklands Follies,1263,Special Moments,,Rock Opera,888,3,Good Old Stoke Newington (Doesn't Seem the Same),Canadiano,1.32
19177,4342,Eric: The Falklands Follies,1263,Special Moments,,Rock Opera,807,6,Listen Up Stoke (to the Paperboy),Português,0.87
19178,4342,Eric: The Falklands Follies,1263,Special Moments,,Rock Opera,867,5,Me and Eric (We Need a Bigger Game),Russo,1.0
19179,4342,Eric: The Falklands Follies,1263,Special Moments,,Rock Opera,3499,16,Mockingbird Hill,Australiano,1.34
19180,4342,Eric: The Falklands Follies,1263,Special Moments,,Rock Opera,1890,8,Please Argentina,Alemão,0.83
19181,4342,Eric: The Falklands Follies,1263,Special Moments,,Rock Opera,935,11,Scrubby Nate,Japonês,1.28
19182,4342,Eric: The Falklands Follies,1263,Special Moments,,Rock Opera,2052,1,Stoke Intro,Brasileiro,0.83
19183,4342,Eric: The Falklands Follies,1263,Special Moments,,Rock Opera,2870,17,Stoke Outro,Japonês,1.37
19184,4342,Eric: The Falklands Follies,1263,Special Moments,,Rock Opera,4037,18,They Dropped a Bomb (On Me),Espanhol,0.99
19185,4342,Eric: The Falklands Follies,1263,Special Moments,,Rock Opera,1038,7,They Want the Islands!,Indiano,1.04
19186,4342,Eric: The Falklands Follies,1263,Special Moments,,Rock Opera,1828,12,Three Days,Chinês,0.92
19187,4342,Eric: The Falklands Follies,1263,Special Moments,,Rock Opera,2719,14,War Is a Bitch,Japonês,1.29
19188,4342,Eric: The Falklands Follies,1263,Special Moments,,Rock Opera,1282,9,We're Going Off To War Today,Brasileiro,1.32
19189,4342,Eric: The Falklands Follies,1263,Special Moments,,Rock Opera,3663,15,Where's Eric? (Oh My God He's Dead),Indiano,1.01
19190,4343,Horribles Parade,1822,Gary War,,Experimental Pop,2205,6,Costumes,Russo,1.31
19191,4343,Horribles Parade,1822,Gary War,,Experimental Pop,2401,15,Scales,Russo,0.82
19192,4344,(unreleased),548,Tom Carter,,Experimental,9318,0,Until the Sea Shall Free Them,Australiano,1.4
19193,4345,(compiled),548,Tom Carter,,Experimental,1267,0,Beauty Draws the Seed,Canadiano,1.33
19195,2971,Chicken and Cheese covers,10,Lucky Dragons,,Noise-Rock,37840,0,Chicken and Cheese 2 (Foot Village cover),Mexicano,1.0
19196,1521,Live at WFMU on Stork's Show on 3/1/1996,1263,Special Moments,,Singer-Songwriter,1881,0,The Brothers Is Back (Live on WFMU),Chinês,1.34
19197,,,5161,Purple Haze,,,279,0,Untitled,Brasileiro,0.86
19198,4349,Akron/Family Live at ATP-NY 2009 on WFMU,3365,Akron/Family,09/12/2009,Indie-Rock,702,1,part 1,Alemão,1.05
19199,4349,Akron/Family Live at ATP-NY 2009 on WFMU,3365,Akron/Family,09/12/2009,Indie-Rock,539,2,part 2,Mexicano,0.81
19201,4352,Live on WFMU, 07.21.08,5156,Poingly,7/21/2008,,4249,0,I Love You. I Hate You. (Live on WFMU),Chinês,1.28
19202,4352,Live on WFMU, 07.21.08,5156,Poingly,,,928,0,I'd Like To See You Naked (Live on WFMU),Australiano,1.28
19203,4353,My Castle of Quiet Session, 26thAug09,5165,Grasshopper,,Drone,2158,1,Death Compass,Português,0.71
19204,4353,My Castle of Quiet Session, 26thAug09,5165,Grasshopper,,Drone,2253,2,Zombie Shark Mangler,Indiano,0.97
19205,4354,Maihama,4722,Tonstartssbandht,02/05/2009,Experimental Pop,285,1,Maihama,Inglês,1.31
19206,4354,Maihama,4722,Tonstartssbandht,,Experimental Pop,243,3,Konig-over-Dub,Espanhol,1.15
19207,4354,Maihama,4722,Tonstartssbandht,,Experimental Pop,303,2,Sarajevo loop,Japonês,1.12
19208,4354,Maihama,4722,Tonstartssbandht,,Experimental Pop,216,4,Little Chap,Canadiano,1.2
19209,4354,Maihama,4722,Tonstartssbandht,,Experimental Pop,214,5,Datop Feb,Brasileiro,1.0
19210,4354,Maihama,4722,Tonstartssbandht,,Experimental Pop,267,6,Pool,Mexicano,0.71
19211,4355,Nile,5166,Superbud,,Garage,138,1,Nile,Canadiano,1.26
19212,4355,Nile,5166,Superbud,,Garage,113,2,B. V. M. (early),Australiano,1.27
19214,4355,Nile,5166,Superbud,,Garage,188,3,Pineapples,Indiano,1.16
19215,4356,Live at ISSUE Project Room 9/17/2009,5167,Samita Sinha,,Electronic,1445,1,01 (excerpt),Japonês,0.94
19216,4356,Live at ISSUE Project Room 9/17/2009,5167,Samita Sinha,,Electronic,1383,2,02 (excerpt),Canadiano,0.74
19217,4356,Live at ISSUE Project Room 9/17/2009,5167,Samita Sinha,,Electronic,1388,3,03 (excerpt),Alemão,0.83
19219,4359,Voice of America,5169,Bob Ostertag, Fred Frith, Phil Minton,,Experimental,1561,2,Voice of America part 2,Russo,1.4
19221,4359,Voice of America,5169,Bob Ostertag, Fred Frith, Phil Minton,,Experimental,1750,1,Voice of America part 1,Japonês,0.99
19222,4360,If you're a heartbreaker, you got a broken heart,3224,Dallas Kincaid,,Rockabilly,2303,1,Petit Vodo,Australiano,1.28
19224,4360,If you're a heartbreaker, you got a broken heart,3224,Dallas Kincaid,,Rockabilly,2631,3,Cherry Chainsaw,Japonês,0.99
19225,4360,If you're a heartbreaker, you got a broken heart,3224,Dallas Kincaid,,Rockabilly,2187,4,Staphylococcus blues,Russo,1.18
19226,4360,If you're a heartbreaker, you got a broken heart,3224,Dallas Kincaid,,Rockabilly,2165,5,Song for Mister Flea,Chinês,1.31
19227,4360,If you're a heartbreaker, you got a broken heart,3224,Dallas Kincaid,,Rockabilly,2608,6,The ice truck killer (your heartline),Espanhol,1.08
19228,4360,If you're a heartbreaker, you got a broken heart,3224,Dallas Kincaid,,Rockabilly,3265,7,Rain on my grave,Inglês,0.92
19229,4360,If you're a heartbreaker, you got a broken heart,3224,Dallas Kincaid,,Rockabilly,3990,2,Love n fears,Italiano,1.05
19232,4361,Melvins Live at ATP-NY 2009 on WFMU,5170,Melvins,9/13/2009,Sludge,6389,0,Zodiac,Japonês,1.05
19233,4361,Melvins Live at ATP-NY 2009 on WFMU,5170,Melvins,9/13/2009,Sludge,4740,0,The Kicking Machine,Russo,1.06
19234,4362,2008 Sampler,5171,I Have Clones,,Electronic,764,1,Acid-Test Ratio,Indiano,0.77
19235,4362,2008 Sampler,5171,I Have Clones,,Electronic,910,2,Eyes,Americano,1.12
19236,4363,Music 2.0,5171,I Have Clones,,Electronic,1481,1,Vulnerable,Canadiano,1.08
19237,4363,Music 2.0,5171,I Have Clones,,Electronic,854,2,Fear For Flames,Mexicano,0.88
19238,4363,Music 2.0,5171,I Have Clones,,Electronic,752,3,She Chose Chav,Brasileiro,0.9
19239,4363,Music 2.0,5171,I Have Clones,,Electronic,453,4,IHC,Mexicano,1.08
19240,4363,Music 2.0,5171,I Have Clones,,Electronic,480,5,Save Our Scene,Canadiano,1.27
19241,4363,Music 2.0,5171,I Have Clones,,Electronic,736,6,A Curious Disease,Chinês,0.89
19242,4363,Music 2.0,5171,I Have Clones,,Electronic,1177,7,Long Days, Late Nights,Brasileiro,1.0
19246,4364,The Butcher's Ballroom,5172,Diablo Swing Orchestra,,Progressive,7680,1,Balrog Boogie,Espanhol,0.97
19247,4364,The Butcher's Ballroom,5172,Diablo Swing Orchestra,,Progressive,4096,2,Heroines,Australiano,1.06
19248,4364,The Butcher's Ballroom,5172,Diablo Swing Orchestra,,Progressive,13121,3,Poetic Pitbull Revolutions,Americano,1.25
19250,4364,The Butcher's Ballroom,5172,Diablo Swing Orchestra,,Progressive,2747,4,Rag Doll Physics,Canadiano,1.2
19251,4364,The Butcher's Ballroom,5172,Diablo Swing Orchestra,,Progressive,2651,5,D'angelo,Indiano,0.91
19252,4364,The Butcher's Ballroom,5172,Diablo Swing Orchestra,,Progressive,2599,6,Velvet Embracer,Francês,1.2
19253,4364,The Butcher's Ballroom,5172,Diablo Swing Orchestra,,Progressive,2483,7,Gunpowder Chant,Indiano,0.83
19254,4364,The Butcher's Ballroom,5172,Diablo Swing Orchestra,,Progressive,2318,8,Infralove,Australiano,1.08
19255,4364,The Butcher's Ballroom,5172,Diablo Swing Orchestra,,Progressive,4078,9,Wedding March for a Bullet,Inglês,0.76
19256,4364,The Butcher's Ballroom,5172,Diablo Swing Orchestra,,Progressive,2006,10,Qualms of Conscience,Japonês,0.81
19257,4364,The Butcher's Ballroom,5172,Diablo Swing Orchestra,,Progressive,2391,11,Zodiac Virtues,Alemão,0.8
19260,4364,The Butcher's Ballroom,5172,Diablo Swing Orchestra,,Progressive,3557,13,Pink Noise Waltz,Italiano,0.9
19261,4364,The Butcher's Ballroom,5172,Diablo Swing Orchestra,,Progressive,2639,12,Porcelain Judas,Japonês,0.83
19262,4366,groKwork,5174,Receptors,,Chip Music,3004,6,The Air Up There - ambient (gameboy Korg DS10),Alemão,1.18
19263,4366,groKwork,5174,Receptors,,Chip Music,1808,8,888 - anthem (gameboy Korg DS10),Inglês,0.81
19264,4366,groKwork,5174,Receptors,,Chip Music,1771,11,barackuda,Alemão,1.36
19265,4366,groKwork,5174,Receptors,,Chip Music,3748,1,Dance Of The Drones (gameboy Korg DS10),Indiano,1.02
19266,4366,groKwork,5174,Receptors,,Chip Music,1538,2,Drill Baby Drill (gameboy Korg DS10),Inglês,1.04
19267,4366,groKwork,5174,Receptors,,Chip Music,1166,4,groK RAWK (gameboy Korg DS10),Chinês,1.0
19268,4366,groKwork,5174,Receptors,,Chip Music,1683,9,grokwerk stomp,Francês,1.07
19269,4366,groKwork,5174,Receptors,,Chip Music,1976,10,groKwork 10 (gameboy Korg DS10),Russo,0.95
19270,4366,groKwork,5174,Receptors,,Chip Music,2020,3,PalinDrone (gameboy Korg DS10),Mexicano,0.9
19271,4366,groKwork,5174,Receptors,,Chip Music,1405,5,PalinDrones2 - remix (gameboy Korg DS10),Chinês,0.81
19272,4366,groKwork,5174,Receptors,,Chip Music,2699,7,Subway Panoramic (gameboy Korg DS10),Indiano,0.96
19275,4368,Neural Feedback,5078,Panopticon Eyelids,,Noise-Rock,169,1,Side A Neural feedback,Inglês,1.36
19276,4368,Neural Feedback,5078,Panopticon Eyelids,,Noise-Rock,216,2,Side B Burning Chrome At The Wrong Speed of Light,Chinês,0.9
19277,4369,Montague's Lunchtime Speciale,5176,The Family Simpson,,Singer-Songwriter,4347,1,Music Here Tonight,Indiano,0.81
19278,4369,Montague's Lunchtime Speciale,5176,The Family Simpson,,Singer-Songwriter,8039,2,Tin Hearts,Italiano,1.17
19279,4369,Montague's Lunchtime Speciale,5176,The Family Simpson,,Singer-Songwriter,4259,3,Soup,Russo,1.13
19280,4369,Montague's Lunchtime Speciale,5176,The Family Simpson,,Singer-Songwriter,10335,4,My Funny Valentine,Italiano,0.96
19281,4369,Montague's Lunchtime Speciale,5176,The Family Simpson,,Singer-Songwriter,7766,5,The Distance,Português,1.35
19282,4369,Montague's Lunchtime Speciale,5176,The Family Simpson,,Singer-Songwriter,7971,6,A Breather,Australiano,1.28
19283,4369,Montague's Lunchtime Speciale,5176,The Family Simpson,,Singer-Songwriter,6180,7,Your Wide Eyes,Canadiano,1.13
19284,4369,Montague's Lunchtime Speciale,5176,The Family Simpson,,Singer-Songwriter,4705,8,Siren,Italiano,0.97
19285,4369,Montague's Lunchtime Speciale,5176,The Family Simpson,,Singer-Songwriter,3949,9,Bite,Chinês,0.83
19286,4369,Montague's Lunchtime Speciale,5176,The Family Simpson,,Singer-Songwriter,6212,10,A Shambles,Alemão,1.22
19287,4369,Montague's Lunchtime Speciale,5176,The Family Simpson,,Singer-Songwriter,5727,11,You Know Why You're Here,Português,1.22
19288,4371,They Live! - Live @ KEXP 8/15/2009,5177,They Live!,,Hip-Hop,338,0,My Weed (Live @ KEXP),Mexicano,0.87
19289,4372,Head Like A Kite - Live @ KEXP 8/14/2009,5178,Head Like A Kite,,Synth Pop,1412,0,Robot Makes Love To The Swingset (Live @ KEXP),Chinês,0.78
19290,4376,Goodly Time,5023,Position Normal,06/02/1994,Experimental Pop,699,0,Squeeze So,Japonês,0.77
19291,4252,position normal,5023,Position Normal,,,117,0,Kaidan Wig Out,Japonês,1.12
19292,4376,Goodly Time,5023,Position Normal,,Experimental Pop,195,0,Canisten,Brasileiro,1.15
19293,4376,Goodly Time,5023,Position Normal,,Experimental Pop,101,0,8 Nostrils And Eyes,Mexicano,0.8
19295,4376,Goodly Time,5023,Position Normal,,Experimental Pop,115,0,Evil,Mexicano,1.12
19296,,,5023,Position Normal,,,146,0,the skids,Chinês,0.9
19297,4379,LMM 2.8 - Famous: the Jonny Pride Story,1922,Learning Music,,Rock,1546,5,Famous,Espanhol,1.06
19301,4382,"Peixe/Fennel's Daughter 7""",243,The Polyps,,,533,2,Fennel's Daughter,Italiano,0.73
19303,4384,The Redwood Plan - Live @ KEXP 8/16/2009,5182,The Redwood Plan,,Synth Pop,1672,0,Movers Shakers Makers (Live @ KEXP),Indiano,1.13
19305,4385,Anomie Belle - Live @ KEXP 8/16/2009,5183,Anomie Belle,,Trip-Hop,1412,0,Greenhouse (Live @ KEXP),Canadiano,1.3
19322,4387,Good Light,312,The Twin Atlas,,,144,2,Versions,Francês,0.96
19323,4387,Good Light,312,The Twin Atlas,,,145,12,Never Disappear,Australiano,0.87
19324,4388,LMM 1.5 - No Fingers, Hands,1922,Learning Music,,Experimental Pop,2761,4,Take It,Americano,1.37
19325,4398,Occasions,262,Shawn Greenlee,3/13/2009,Ambient,,,,Japonês,0.95
<p><em>Occasions</em>Â produces subtle interactions of delicate, synthetic tones mediated by the resonance of space and the reception of the listener. It is a long form, audio-installation utilizing a 12-channel speaker array to project sound in an exhibition space. Each of the twelve speakers produces a unique sine wave gliding between established frequencies. The twelve speakers are divided into two groups which move asynchronously thus creating a fluctuation in acoustic and psychoacoustic phenomena as the glissandi interact. When listening,0,894,,,,,,Inglês,1.05
19326,4390,Dead Bodies float in Space,5184,Holy Cobras,,Noise-Rock,536,4,Dead Bodies Float in Space,Italiano,0.72
19327,4390,Dead Bodies float in Space,5184,Holy Cobras,,Noise-Rock,546,3,Drug Store,Japonês,1.14
19328,4390,Dead Bodies float in Space,5184,Holy Cobras,,Noise-Rock,1036,1,Mama Jihad,Americano,0.79
19330,4391,Viandanze (EP),5185,Fabrizio Paterlini,,Classical,25685,1,Profondo Blu,Italiano,0.83
19331,4391,Viandanze (EP),5185,Fabrizio Paterlini,,Classical,26495,2,Viandanze,Brasileiro,0.88
19332,4391,Viandanze (EP),5185,Fabrizio Paterlini,,Classical,24403,3,Lontana, dolcemente sospesa,Brasileiro,0.81
19333,4391,Viandanze (EP),5185,Fabrizio Paterlini,,Classical,34822,4,Veloma,Mexicano,0.88
19334,4392,Live on WFMU's Three Chord Monte 9/8/09,5105,Wau y los Arrghs!!!,,Garage,153,6,Nina,Italiano,1.06
19335,4392,Live on WFMU's Three Chord Monte 9/8/09,5105,Wau y los Arrghs!!!,,Garage,185,1,Copa, Raya, Paliza,Americano,0.81
19336,4392,Live on WFMU's Three Chord Monte 9/8/09,5105,Wau y los Arrghs!!!,,Garage,206,2,Bli, Blu, Bla,Chinês,0.79
19337,4392,Live on WFMU's Three Chord Monte 9/8/09,5105,Wau y los Arrghs!!!,,Garage,183,3,Lo Que Quiero,Chinês,1.05
19338,4392,Live on WFMU's Three Chord Monte 9/8/09,5105,Wau y los Arrghs!!!,,Garage,146,4,Nunca la Quise,Inglês,0.74
19339,4392,Live on WFMU's Three Chord Monte 9/8/09,5105,Wau y los Arrghs!!!,,Garage,205,5,Piedras,Italiano,0.85
19347,4119,The Facts,4925,Kraus,,Psych-Rock,2875,10,I Can Explain,Brasileiro,0.87
19348,4119,The Facts,4925,Kraus,,Psych-Rock,2179,9,If These Jaws Could Talk,Mexicano,1.1
19349,4119,The Facts,4925,Kraus,,Psych-Rock,2699,8,Prance of the Ravening Eagle,Indiano,0.73
19350,4119,The Facts,4925,Kraus,,Psych-Rock,1601,7,I Mould U Jelly O,Indiano,0.85
19351,4119,The Facts,4925,Kraus,,Psych-Rock,2477,6,Strangers in the Night,Francês,1.09
19352,4119,The Facts,4925,Kraus,,Psych-Rock,2678,5,Somebody to Crush,Indiano,0.97
19353,4119,The Facts,4925,Kraus,,Psych-Rock,2348,4,Washing Dishes (Electrolux Version),Espanhol,1.05
19354,4119,The Facts,4925,Kraus,,Psych-Rock,2764,2,Autocrat,Russo,0.71
19355,4119,The Facts,4925,Kraus,,Psych-Rock,2856,1,Giulia, Where Are You Now?,Indiano,1.29
19368,4357,Grouper Live at ATP-NY 2009 on WFMU,150,Grouper,,Ambient Electronic,2175,1,part1,Brasileiro,1.36
19371,4357,Grouper Live at ATP-NY 2009 on WFMU,150,Grouper,,Ambient Electronic,1457,4,part4,Australiano,1.03
19372,4382,"Peixe/Fennel's Daughter 7""",243,The Polyps,,,1227,1,Peixe,Português,1.04
19373,4357,Grouper Live at ATP-NY 2009 on WFMU,150,Grouper,,Ambient Electronic,1495,2,part2,Mexicano,0.91
19374,4357,Grouper Live at ATP-NY 2009 on WFMU,150,Grouper,,Ambient Electronic,2511,3,part3,Inglês,1.05
19376,4396,Live at ISSUE Project Room 9/29/2009,5193,Angela Jaeger,,,1344,1,Punk (Excerpts from the Punk Diaries),Italiano,1.39
19377,4396,Live at ISSUE Project Room 9/29/2009,5194,Chris Brokaw,,,692,5,A Photograph of Goebbels,Brasileiro,0.84
19379,4396,Live at ISSUE Project Room 9/29/2009,5194,Chris Brokaw,,,1232,7,We'll See You All At Oki Dog,Brasileiro,0.73
19380,4396,Live at ISSUE Project Room 9/29/2009,5196,Command V,,,2825,2,Hello,Italiano,0.76
19381,4396,Live at ISSUE Project Room 9/29/2009,5196,Command V,,,1192,3,Black Bag,Brasileiro,0.86
19383,4396,Live at ISSUE Project Room 9/29/2009,5194,Chris Brokaw,,Spoken,3410,6,Anyway,Chinês,0.9
19384,4401,live at the Stone 9/15/09,5144,Mudang Rouge,,Avant-Garde,163,4,brainstorm,Australiano,1.38
19385,4401,live at the Stone 9/15/09,5144,Mudang Rouge,,Avant-Garde,277,3,suspension,Francês,1.39
19386,4401,live at the Stone 9/15/09,5144,Mudang Rouge,,Avant-Garde,111,2,armadillo,Mexicano,0.9
19388,4401,live at the Stone 9/15/09,5144,Mudang Rouge,,Avant-Garde,120,1,blue skulls,Mexicano,1.14
19390,4403,The Mint Chicks: Live at KBOO,5199,The Mint Chicks,,Punk,2001,1,I Can't Stop Being Foolish,Brasileiro,1.38
19391,4403,The Mint Chicks: Live at KBOO,5199,The Mint Chicks,,Punk,1733,2,Crazy?  Yes!  Dumb?  No!,Russo,1.3
19392,4403,The Mint Chicks: Live at KBOO,5199,The Mint Chicks,,Punk,1924,3,Hot on Your Heels,Americano,1.37
19393,4403,The Mint Chicks: Live at KBOO,5199,The Mint Chicks,,Punk,2825,4,What a Way,Espanhol,1.34
19394,4403,The Mint Chicks: Live at KBOO,5199,The Mint Chicks,,Punk,597,5,Don't Sell Your Brain Out, Baby,Japonês,1.02
19395,4403,The Mint Chicks: Live at KBOO,5199,The Mint Chicks,,Punk,967,6,Enemies,Americano,1.4
19396,4403,The Mint Chicks: Live at KBOO,5199,The Mint Chicks,,Punk,649,7,Life Will Get Better Someday,Italiano,1.04
19397,4403,The Mint Chicks: Live at KBOO,5199,The Mint Chicks,,Punk,620,8,Welcome to Nowhere,Mexicano,0.74
19398,4403,The Mint Chicks: Live at KBOO,5199,The Mint Chicks,,Punk,688,9,Screens,Indiano,0.93
19399,4403,The Mint Chicks: Live at KBOO,5199,The Mint Chicks,,Punk,593,10,Fuck the Golden Youth,Português,1.24
19400,4403,The Mint Chicks: Live at KBOO,5199,The Mint Chicks,,Punk,452,11,Fat Gut Strut,Alemão,0.75
19401,4403,The Mint Chicks: Live at KBOO,5199,The Mint Chicks,,Punk,3088,12,Anti-tiger,Francês,1.26
19402,4404,Marined,241,Pleasurehorse,,Experimental,299,0,marined (doubled flange and doubled grog mixes),Brasileiro,1.14
19403,4390,Dead Bodies float in Space,5184,Holy Cobras,,Noise-Rock,831,2,Mohammed Ya Ya,Indiano,0.74
19404,4405,Bring Raw Meat to Cook and Eat,753,FNU Ronnies,,Punk,617,1,Laptop vs Beef (blown out),Russo,1.02
19405,4405,Bring Raw Meat to Cook and Eat,753,FNU Ronnies,,Punk,1057,2,Ain't no Place (blown out),Chinês,1.12
19406,4408,Witch's Castle,5200,Mark Denardo,,Chip Music,2357,0,Witch's Castle,Russo,1.05
19409,4410,Live tribute to J.G. Ballard on WFMU's Choking on Cufflinks 9/5/09,5106,Outpost,,Post-Punk,369,4,Witchfire,Brasileiro,1.01
19410,4410,Live tribute to J.G. Ballard on WFMU's Choking on Cufflinks 9/5/09,5106,Outpost,,Post-Punk,406,2,Serial Angels,Brasileiro,1.29
19411,4410,Live tribute to J.G. Ballard on WFMU's Choking on Cufflinks 9/5/09,5106,Outpost,,Post-Punk,435,3,Ice Planet,Japonês,0.77
19412,4411,Orquestra Popular De Paio Pires,5202,Orquestra Popular De Paio Pires,,Experimental Pop,2036,1,Kyoto Melody,Espanhol,0.74
19413,4411,Orquestra Popular De Paio Pires,5202,Orquestra Popular De Paio Pires,,Experimental Pop,1703,2,Cinnamon Walls,Inglês,1.14
19414,4411,Orquestra Popular De Paio Pires,5202,Orquestra Popular De Paio Pires,,Experimental Pop,1884,3,Festival Cantigas Do Maio,Canadiano,1.0
19415,4411,Orquestra Popular De Paio Pires,5202,Orquestra Popular De Paio Pires,,Experimental Pop,1388,4,Warm Hands,Mexicano,1.03
19416,4411,Orquestra Popular De Paio Pires,5202,Orquestra Popular De Paio Pires,,Experimental Pop,1588,5,Cut Grass,Alemão,1.38
19417,4411,Orquestra Popular De Paio Pires,5202,Orquestra Popular De Paio Pires,,Experimental Pop,1290,6,City Turtles,Inglês,0.8
19418,4411,Orquestra Popular De Paio Pires,5202,Orquestra Popular De Paio Pires,,Experimental Pop,4560,7,PAIO PIRES-CACILHAS (Directo),Japonês,1.17
19419,4411,Orquestra Popular De Paio Pires,5202,Orquestra Popular De Paio Pires,,Experimental Pop,1097,8,Dawn,Mexicano,1.11
19420,4411,Orquestra Popular De Paio Pires,5202,Orquestra Popular De Paio Pires,,Experimental Pop,1752,9,Take Me Out Tonight, I Want To See The Stars,Americano,1.05
19421,4411,Orquestra Popular De Paio Pires,5202,Orquestra Popular De Paio Pires,,Experimental Pop,811,10,Tragedy,Brasileiro,0.72
19422,4411,Orquestra Popular De Paio Pires,5202,Orquestra Popular De Paio Pires,,Experimental Pop,2203,11,Nothing Happens,Inglês,1.19
19423,4411,Orquestra Popular De Paio Pires,5202,Orquestra Popular De Paio Pires,,Experimental Pop,1289,12,Flamingo,Alemão,0.91
19424,4412,netBloc Vol. 24: tiuqottigeloot,5172,Diablo Swing Orchestra,,Opera,26117,1,Heroines,Italiano,1.12
19425,4412,netBloc Vol. 24: tiuqottigeloot,5203,Auto-Pilot,,Pop,1271,3,Seventeen,Chinês,0.82
19426,4412,netBloc Vol. 24: tiuqottigeloot,5204,Nobara Hayakawa,,Minimal Electronic,1955,9,Trail,Mexicano,1.25
19427,4412,netBloc Vol. 24: tiuqottigeloot,3226,CM aka Creative,,Hip-Hop,593,12,The Cycle (Featuring Mista Mista),Francês,0.8
19428,4413,Atlas Sound Live at ATP-NY 2009 on WFMU,2238,Atlas Sound,,Folk,1032,11,Shelia,Italiano,0.72
19429,4413,Atlas Sound Live at ATP-NY 2009 on WFMU,2238,Atlas Sound,,Folk,531,4,unknown title,Australiano,0.94
19430,4413,Atlas Sound Live at ATP-NY 2009 on WFMU,2238,Atlas Sound,,Folk,467,5,unknown title,Indiano,1.28
19431,4413,Atlas Sound Live at ATP-NY 2009 on WFMU,2238,Atlas Sound,,Folk,368,6,banter,Canadiano,1.21
19432,4413,Atlas Sound Live at ATP-NY 2009 on WFMU,2238,Atlas Sound,,Folk,721,7,Attic Lights,Chinês,1.19
19433,4413,Atlas Sound Live at ATP-NY 2009 on WFMU,2238,Atlas Sound,,Folk,733,8,Don Fogelberg / Dave Matthews rap,Canadiano,1.13
19434,4413,Atlas Sound Live at ATP-NY 2009 on WFMU,2238,Atlas Sound,,Folk,777,9,Criminals,Canadiano,1.24
